FIP,Year,STATE,HFR,HFR_se,universl,permit,Fem_FS_S,Male_FS_S,BRFSS,GALLUP,GSS,PEW,HuntLic,GunsAmmo,BackChk,PewQChng,BS1,BS2,BS3
6,2015,California,0.151,0.032,1,1,0.164149043,0.439823566,-9,-9,-9,0.235507313,0.145829198,-1.508137086,-1.155857493,1,12,12,11
6,2016,California,0.163,0.028,1,1,0.182547643,0.428571429,-9,-9,0.186860452,0.240007863,0.160670983,-1.473129582,-0.898778235,1,12,12,12
8,1980,Colorado,0.54,0.031,0,0,0.407407407,0.64640884,-9,0.538322786,0.545517829,-9,0.402154139,0.242487736,-9,0,0,0,0
8,1981,Colorado,0.525,0.047,0,0,0.423357664,0.663316583,-9,-9,-9,-9,0.406779477,0.399237979,-9,0,1,0,0
8,1982,Colorado,0.574,0.036,0,0,0.401960784,0.597014925,-9,-9,0.618670744,-9,0.411737329,0.371404159,-9,0,2,0,0
8,1983,Colorado,0.49,0.038,0,0,0.404761905,0.656884876,-9,0.453559932,-9,-9,0.407414551,0.52499254,-9,0,3,0,0
8,1984,Colorado,0.593,0.036,0,0,0.5,0.67804878,-9,-9,0.600817295,-9,0.350842428,0.44216074,-9,0,4,0,0
8,1985,Colorado,0.517,0.031,0,0,0.447761194,0.63310962,-9,0.6522533,0.413104471,-9,0.342175299,0.509179022,-9,0,5,0,0
8,1986,Colorado,0.495,0.038,0,0,0.4,0.614864865,-9,0.529096764,-9,-9,0.332986736,0.556768221,-9,0,6,0,0
8,1987,Colorado,0.528,0.036,0,0,0.458715596,0.560706402,-9,-9,0.529343478,-9,0.366820653,0.707552772,-9,0,7,0,0
8,1988,Colorado,0.527,0.031,0,0,0.340740741,0.650862069,-9,0.674158574,0.434605306,-9,0.341680688,0.483294156,-9,0,7.91,0.09,0
8,1989,Colorado,0.54,0.031,0,0,0.306122449,0.592017738,-9,0.633362112,0.534652376,-9,0.343102409,0.567038518,-9,0,8.73,0.27,0
8,1990,Colorado,0.535,0.031,0,0,0.37037037,0.621076233,-9,0.588196688,0.521050994,-9,0.363078752,0.478150029,-9,0,9.45,0.55,0
8,1991,Colorado,0.519,0.031,0,0,0.325,0.600451467,-9,0.623117151,0.48408841,-9,0.357609763,0.36209725,-9,0,10.09,0.91,0
8,1992,Colorado,0.483,0.047,0,0,0.430656934,0.616052061,-9,-9,-9,-9,0.339688437,0.235278804,-9,0,10.64,1.36,0
8,1993,Colorado,0.48,0.031,0,0,0.503703704,0.667372881,-9,0.503224432,0.395415301,-9,0.337619691,0.33394913,-9,0,11.09,1.91,0
8,1994,Colorado,0.49,0.036,0,0,0.386363636,0.624481328,-9,-9,0.470229772,-9,0.321379755,0.27299844,-9,0,11.45,2.55,0
8,1995,Colorado,0.445,0.047,0,0,0.330882353,0.579150579,-9,-9,-9,-9,0.330690974,0.491189833,-9,0,11.73,3.27,0
8,1996,Colorado,0.465,0.031,0,0,0.408,0.606326889,-9,0.456220702,0.454750409,-9,0.324817381,0.380849006,-9,0,11.91,4.09,0
8,1997,Colorado,0.445,0.029,0,0,0.447154472,0.600409836,-9,0.432903478,-9,0.481911182,0.308378974,0.306159026,-9,0,12,5,0
8,1998,Colorado,0.409,0.036,0,0,0.363636364,0.567346939,-9,-9,0.365952397,-9,0.298953988,0.392318227,-9,0,12,6,0
8,1999,Colorado,0.43,0.036,0,0,0.32231405,0.59602649,-9,0.433633136,-9,-9,0.284735719,0.076521576,1.238430868,0,12,7,0
8,2000,Colorado,0.467,0.026,0,0,0.483050847,0.591919192,-9,0.442700091,0.391228058,0.529318622,0.275683996,0.468087657,1.950021015,0,12,7.91,0.09
8,2001,Colorado,0.371,0.021,0,0,0.350993377,0.590192644,0.342236606,-9,-9,-9,0.290429276,0.334442218,2.245868033,0,12,8.73,0.27
8,2002,Colorado,0.363,0.02,0,0,0.286713287,0.580479452,0.352156088,-9,0.338176622,-9,0.293903886,0.317487514,0.489377699,0,12,9.45,0.55
8,2003,Colorado,0.373,0.032,0,0,0.25477707,0.565674256,-9,-9,-9,0.395146628,0.293020681,0.324397278,0.304113956,0,12,10.09,0.91
8,2004,Colorado,0.411,0.018,0,0,0.284946237,0.571194763,0.420237824,-9,0.375986412,0.43637598,0.291173581,0.317154382,0.383650151,0,12,10.64,1.36
8,2005,Colorado,0.378,0.044,0,0,0.28313253,0.550473186,-9,-9,-9,-9,0.289739402,0.274214306,0.448192345,0,12,11.09,1.91
8,2006,Colorado,0.399,0.035,0,0,0.352601156,0.556552962,-9,-9,0.385089371,-9,0.304514331,0.23365395,0.359458917,0,12,11.45,2.55
8,2007,Colorado,0.404,0.032,0,0,0.223463687,0.563291139,-9,-9,-9,0.462814318,0.301097412,0.153703893,0.521132879,0,12,11.73,3.27
8,2008,Colorado,0.402,0.035,0,0,0.233695652,0.555735057,-9,-9,0.400997196,-9,0.29363851,0.17837838,0.844563073,0,12,11.91,4.09
8,2009,Colorado,0.411,0.032,0,0,0.25,0.550068587,-9,-9,-9,0.463770616,0.291193298,0.184361615,1.004064942,0,12,12,5
8,2010,Colorado,0.384,0.028,0,0,0.288557214,0.555722892,-9,-9,0.335469758,0.42760776,0.28517456,0.19695692,0.771716878,0,12,12,6
8,2011,Colorado,0.36,0.032,0,0,0.253588517,0.553977273,-9,-9,-9,0.365323626,0.282643797,0.242816855,0.832178038,0,12,12,7
8,2012,Colorado,0.414,0.026,0,0,0.265560166,0.578298397,-9,0.501626954,0.420640855,0.408148169,0.283777632,0.250859263,0.519219524,0,12,12,8
8,2013,Colorado,0.394,0.032,1,0,0.256809339,0.564,-9,-9,-9,0.502715567,0.283346271,0.386873276,0.700286899,1,12,12,9
8,2014,Colorado,0.385,0.035,1,0,0.283333333,0.558718861,-9,-9,0.365837149,-9,0.280480072,0.363376083,0.548077666,1,12,12,10
8,2015,Colorado,0.369,0.032,1,0,0.286290323,0.556213018,-9,-9,-9,0.453384659,0.279511205,0.318957543,0.638615451,1,12,12,11
8,2016,Colorado,0.379,0.028,1,0,0.337164751,0.578831312,-9,-9,0.322769717,0.476515905,0.281930716,0.20884484,0.814156164,1,12,12,12
9,1980,Connecticut,0.256,0.031,0,0,-9,0.419811321,-9,0.276539364,0.240520278,-9,0.186244448,-1.037757718,-9,0,0,0,0
9,1981,Connecticut,0.298,0.047,0,0,-9,0.471111111,-9,-9,-9,-9,0.190033402,-1.027119097,-9,0,1,0,0
9,1982,Connecticut,0.315,0.036,0,0,0.216666667,0.569060773,-9,-9,0.239978168,-9,0.195018441,-0.896736024,-9,0,2,0,0
9,1983,Connecticut,0.3,0.038,0,0,0.26,0.462264151,-9,0.273655455,-9,-9,0.209547868,-0.768721739,-9,0,3,0,0
9,1984,Connecticut,0.295,0.036,0,0,0.193548387,0.448598131,-9,-9,0.258830934,-9,0.202082654,-0.558912779,-9,0,4,0,0
9,1985,Connecticut,0.254,0.031,0,0,0.234042553,0.464135021,-9,0.17447099,0.223328263,-9,0.205812615,-0.473649622,-9,0,5,0,0
9,1986,Connecticut,0.284,0.038,0,0,0.189655172,0.497975709,-9,0.203469531,-9,-9,0.204902858,-0.486214711,-9,0,6,0,0
9,1987,Connecticut,0.3,0.036,0,0,0.25862069,0.477178423,-9,-9,0.226225114,-9,0.206818884,-0.268772665,-9,0,7,0,0
9,1988,Connecticut,0.261,0.031,0,0,-9,0.492805755,-9,0.209370891,0.211009373,-9,0.209937821,-0.331324179,-9,0,7.91,0.09,0
9,1989,Connecticut,0.318,0.031,0,0,0.306451613,0.456431535,-9,0.281837681,0.309930915,-9,0.213045938,-0.38496495,-9,0,8.73,0.27,0
9,1990,Connecticut,0.315,0.031,0,0,0.209677419,0.46835443,-9,0.27724429,0.304651944,-9,0.216825854,0.035895284,-9,0,9.45,0.55,0
9,1991,Connecticut,0.322,0.031,0,0,0.25,0.50729927,-9,0.287832028,0.279487576,-9,0.221593342,0.243885494,-9,0,10.09,0.91,0
9,1992,Connecticut,0.375,0.047,0,0,0.314814815,0.487704918,-9,-9,-9,-9,0.210141971,0.155195883,-9,0,10.64,1.36,0
9,1993,Connecticut,0.309,0.031,0,0,0.393939394,0.521186441,-9,0.244189331,0.260889102,-9,0.208477715,-0.202645063,-9,0,11.09,1.91,0
9,1994,Connecticut,0.316,0.036,0,0,0.211267606,0.513833992,-9,-9,0.25648198,-9,0.209877157,-0.174565612,-9,0,11.45,2.55,0
9,1995,Connecticut,0.293,0.047,1,1,0.213114754,0.503816794,-9,-9,-9,-9,0.210327996,-0.432083348,-9,0,11.73,3.27,0
9,1996,Connecticut,0.238,0.031,1,1,0.169491525,0.472103004,-9,0.158899025,0.280543761,-9,0.206427034,-0.572857872,-9,0,11.91,4.09,0
9,1997,Connecticut,0.228,0.029,1,1,0.176470588,0.466346154,-9,0.280669772,-9,0.23892217,0.203471637,-0.677847569,-9,0,12,5,0
9,1998,Connecticut,0.219,0.036,1,1,0.163636364,0.400990099,-9,-9,0.237468203,-9,0.203158816,-0.891303949,-9,0,12,6,0
9,1999,Connecticut,0.198,0.036,1,1,0.070175439,0.493087558,-9,0.153651657,-9,-9,0.201243007,-0.735252815,-1.144365729,0,12,7,0
9,2000,Connecticut,0.202,0.026,1,1,0.131147541,0.432098765,-9,0.224730106,0.161331686,0.292297209,0.199880601,-0.866331375,-1.692557192,0,12,7.91,0.09
9,2001,Connecticut,0.189,0.021,1,1,0.096153846,0.476190476,0.183183886,-9,-9,-9,0.199097542,-0.959666932,-1.350045626,0,12,8.73,0.27
9,2002,Connecticut,0.193,0.02,1,1,0.074074074,0.393203883,0.18531556,-9,0.252075316,-9,0.198200826,-1.012240019,-0.902927495,0,12,9.45,0.55
9,2003,Connecticut,0.179,0.032,1,1,0.166666667,0.378640777,-9,-9,-9,0.219408895,0.19154013,-0.905316087,-0.871707647,0,12,10.09,0.91
9,2004,Connecticut,0.166,0.018,1,1,0.15625,0.413043478,0.136066586,-9,0.271851996,0.216484556,0.197139401,-0.962700322,-0.977315082,0,12,10.64,1.36
9,2005,Connecticut,0.202,0.044,1,1,0.140625,0.445887446,-9,-9,-9,-9,0.19092141,-0.879223936,-0.975599716,0,12,11.09,1.91
9,2006,Connecticut,0.174,0.035,1,1,0.066666667,0.323275862,-9,-9,0.232954086,-9,0.189826121,-0.893282289,-0.97783188,0,12,11.45,2.55
9,2007,Connecticut,0.116,0.032,1,1,0.086206897,0.342723005,-9,-9,-9,0.134191039,0.186723033,-0.99192604,-0.864151463,0,12,11.73,3.27
9,2008,Connecticut,0.192,0.035,1,1,0.171428571,0.395918367,-9,-9,0.202627797,-9,0.184907405,-0.852895428,-0.719914855,0,12,11.91,4.09
9,2009,Connecticut,0.185,0.032,1,1,0.139240506,0.345991561,-9,-9,-9,0.250124117,0.184485695,-0.841180006,-0.711013971,0,12,12,5
9,2010,Connecticut,0.172,0.028,1,1,0.094594595,0.369175627,-9,-9,0.212464685,0.20007053,0.181767418,-0.978875807,-0.687401882,0,12,12,6
9,2011,Connecticut,0.163,0.032,1,1,0.101265823,0.35395189,-9,-9,-9,0.212083891,0.185498292,-0.92805327,-0.782653877,0,12,12,7
9,2012,Connecticut,0.183,0.026,1,1,0.119565217,0.362318841,-9,0.212545795,0.207610256,0.228813181,0.190410676,-0.851575457,-0.772828132,0,12,12,8
9,2013,Connecticut,0.141,0.032,1,1,0.068493151,0.338521401,-9,-9,-9,0.244112606,0.184855438,-0.837602909,-0.756717929,1,12,12,9
9,2014,Connecticut,0.2,0.035,1,1,0.106796117,0.413043478,-9,-9,0.204234396,-9,0.178247315,-0.804620344,-0.47712775,1,12,12,10
9,2015,Connecticut,0.192,0.032,1,1,0.077669903,0.341637011,-9,-9,-9,0.324354652,0.185960914,-0.940903649,-0.263876785,1,12,12,11
9,2016,Connecticut,0.188,0.028,1,1,0.07826087,0.358156028,-9,-9,0.245674815,0.272317062,0.188096983,-0.843627833,-0.439762876,1,12,12,12
10,1980,Delaware,0.345,0.047,0,0,-9,0.490196078,-9,-9,-9,-9,0.203054825,-0.271134158,-9,0,0,0,0
10,1981,Delaware,0.396,0.047,0,0,-9,0.590163934,-9,-9,-9,-9,0.248685492,-0.563857966,-9,0,1,0,0
10,1982,Delaware,0.385,0.047,0,0,-9,0.58,-9,-9,-9,-9,0.243847171,-0.646377925,-9,0,2,0,0
10,1983,Delaware,0.294,0.047,0,0,-9,0.41509434,-9,-9,-9,-9,0.235054186,-0.783301021,-9,0,3,0,0
10,1984,Delaware,0.344,0.047,0,0,-9,0.528301887,-9,-9,-9,-9,0.239900381,-0.728890639,-9,0,4,0,0
10,1985,Delaware,0.331,0.047,0,0,-9,0.509803922,-9,-9,-9,-9,0.240054379,-0.956206303,-9,0,5,0,0
10,1986,Delaware,0.415,0.038,0,0,-9,0.597014925,-9,0.462778003,-9,-9,0.234642786,-1.142232972,-9,0,6,0,0
10,1987,Delaware,0.4,0.047,0,0,-9,0.589041096,-9,-9,-9,-9,0.239471776,-1.229929393,-9,0,7,0,0
10,1988,Delaware,0.431,0.038,0,0,-9,0.569230769,-9,0.601543874,-9,-9,0.250583562,-1.08157538,-9,0,7.91,0.09,0
10,1989,Delaware,0.483,0.038,0,0,0.375,0.696202532,-9,0.546002887,-9,-9,0.252203221,-0.950899532,-9,0,8.73,0.27,0
10,1990,Delaware,0.398,0.038,0,0,0.166666667,0.548387097,-9,0.509991978,-9,-9,0.238983871,-1.037640569,-9,0,9.45,0.55,0
10,1991,Delaware,0.385,0.038,0,0,0.227272727,0.473684211,-9,0.515245515,-9,-9,0.24677783,-0.978563861,-9,0,10.09,0.91,0
10,1992,Delaware,0.378,0.047,0,0,0.32,0.555555556,-9,-9,-9,-9,0.230990898,-0.980388977,-9,0,10.64,1.36,0
10,1993,Delaware,0.397,0.031,0,0,0.1,0.5,-9,0.56198847,0.381183005,-9,0.222140374,-0.855335971,-9,0,11.09,1.91,0
10,1994,Delaware,0.441,0.036,0,0,0.428571429,0.590909091,-9,-9,0.445274443,-9,0.227930955,-0.874216477,-9,0,11.45,2.55,0
10,1995,Delaware,0.353,0.047,0,0,0.235294118,0.555555556,-9,-9,-9,-9,0.211318688,-0.877215625,-9,0,11.73,3.27,0
10,1996,Delaware,0.392,0.036,0,0,0.294117647,0.6125,-9,-9,0.3684482,-9,0.211176524,-0.74879512,-9,0,11.91,4.09,0
10,1997,Delaware,0.326,0.033,0,0,0.142857143,0.438356164,-9,-9,-9,0.409332118,0.20938968,-0.9171368,-9,0,12,5,0
10,1998,Delaware,0.326,0.036,0,0,0.363636364,0.526315789,-9,-9,0.290894813,-9,0.207717149,-0.93479493,-9,0,12,6,0
10,1999,Delaware,0.319,0.036,0,0,0.230769231,0.561643836,-9,0.321388184,-9,-9,0.20177409,-0.662384276,-0.682000899,0,12,7,0
10,2000,Delaware,0.352,0.028,0,0,0.3,0.548387097,-9,-9,0.299250901,0.434261842,0.201278456,-0.679956114,-0.695181342,0,12,7.91,0.09
10,2001,Delaware,0.3,0.021,0,0,0.434782609,0.505882353,0.292305993,-9,-9,-9,0.19572225,-0.664441408,-0.649385949,0,12,8.73,0.27
10,2002,Delaware,0.317,0.02,0,0,0.125,0.560606061,0.304126465,-9,0.379221076,-9,0.200152639,-0.692891955,-0.64324831,0,12,9.45,0.55
10,2003,Delaware,0.304,0.032,0,0,0.2,0.536231884,-9,-9,-9,0.350390103,0.187252346,-0.799619995,-0.678251856,0,12,10.09,0.91
10,2004,Delaware,0.331,0.019,0,0,0.347826087,0.528571429,0.343354714,-9,-9,0.343620309,0.197162965,-0.66800695,-0.721776433,0,12,10.64,1.36
10,2005,Delaware,0.3,0.044,0,0,0.214285714,0.565217391,-9,-9,-9,-9,0.184220441,-0.862699176,-0.713902184,0,12,11.09,1.91
10,2006,Delaware,0.303,0.035,0,0,0.411764706,0.472972973,-9,-9,0.320806879,-9,0.172227921,-0.897138697,-0.802253826,0,12,11.45,2.55
10,2007,Delaware,0.262,0.032,0,0,0.375,0.521126761,-9,-9,-9,0.270566356,0.174059084,-1.017960703,-0.849329004,0,12,11.73,3.27
10,2008,Delaware,0.263,0.035,0,0,0.047619048,0.454545455,-9,-9,0.307587687,-9,0.211428647,-1.085394047,-0.843169196,0,12,11.91,4.09
10,2009,Delaware,0.265,0.032,0,0,0.19047619,0.395348837,-9,-9,-9,0.34664268,0.207068415,-1.015417176,-0.790794694,0,12,12,5
10,2010,Delaware,0.269,0.028,0,0,0.166666667,0.454545455,-9,-9,0.285097046,0.315377506,0.213453435,-0.984580599,-0.83931216,0,12,12,6
10,2011,Delaware,0.309,0.032,0,0,0.375,0.456790123,-9,-9,-9,0.37512588,0.208266437,-0.929741979,-0.822677809,0,12,12,7
10,2012,Delaware,0.308,0.026,0,0,0.25,0.402061856,-9,0.395506045,0.338172637,0.350826585,0.203722015,-0.894099899,-0.771575214,0,12,12,8
10,2013,Delaware,0.289,0.032,1,0,0.290322581,0.56043956,-9,-9,-9,0.373201505,0.200173933,-0.859887417,-0.604049783,1,12,12,9
10,2014,Delaware,0.301,0.035,1,0,0.076923077,0.57,-9,-9,0.307331551,-9,0.163349357,-0.790649754,-0.318141382,1,12,12,10
10,2015,Delaware,0.32,0.032,1,0,0.371428571,0.482758621,-9,-9,-9,0.432484965,0.230213445,-0.687916314,-0.258823456,1,12,12,11
10,2016,Delaware,0.387,0.028,1,0,0.428571429,0.571428571,-9,-9,0.381303805,0.499978554,0.231977338,-0.676873538,-0.209438738,1,12,12,12
12,1980,Florida,0.437,0.031,0,0,0.454332553,0.669459963,-9,0.363523296,0.450963679,-9,0.205119815,-0.965925875,-9,0,0,0,0
12,1981,Florida,0.467,0.047,0,0,0.492682927,0.68622449,-9,-9,-9,-9,0.206867269,-0.963663477,-9,0,1,0,0
12,1982,Florida,0.423,0.036,0,0,0.501118568,0.682193839,-9,-9,0.332858606,-9,0.207085398,-0.763792408,-9,0,2,0,0
12,1983,Florida,0.468,0.038,0,0,0.443478261,0.671653543,-9,0.507283691,-9,-9,0.205155352,-0.648272223,-9,0,3,0,0
12,1984,Florida,0.44,0.036,0,0,0.460496614,0.667392883,-9,-9,0.378214405,-9,0.200909111,-0.640847725,-9,0,4,0,0
12,1985,Florida,0.418,0.031,0,0,0.425692695,0.668285913,-9,0.375076418,0.388620488,-9,0.201383657,-0.718194654,-9,0,5,0,0
12,1986,Florida,0.414,0.038,0,0,0.458244111,0.660042583,-9,0.368252052,-9,-9,0.195845613,-0.781255675,-9,0,6,0,0
12,1987,Florida,0.426,0.036,0,0,0.430703625,0.664304124,-9,-9,0.365697085,-9,0.195454051,-0.838532931,-9,0,7,0,0
12,1988,Florida,0.397,0.031,0,0,0.458874459,0.671660424,-9,0.424536753,0.294826851,-9,0.195005565,-0.74913998,-9,0,7.91,0.09,0
12,1989,Florida,0.461,0.031,0,0,0.432835821,0.685749844,-9,0.511509541,0.399180797,-9,0.181652217,-0.474685585,-9,0,8.73,0.27,0
12,1990,Florida,0.411,0.031,0,0,0.425178147,0.678678679,-9,0.386044436,0.366245976,-9,0.170109007,-0.705748721,-9,0,9.45,0.55,0
12,1991,Florida,0.459,0.031,0,0,0.440366972,0.66305003,-9,0.459598237,0.458365034,-9,0.161151377,-0.776058639,-9,0,10.09,0.91,0
12,1992,Florida,0.426,0.047,0,0,0.403153153,0.64813645,-9,-9,-9,-9,0.158441191,-0.836134761,-9,0,10.64,1.36,0
12,1993,Florida,0.429,0.031,0,0,0.432595573,0.647887324,-9,0.438323763,0.405477706,-9,0.155467954,-0.677333363,-9,0,11.09,1.91,0
12,1994,Florida,0.383,0.036,0,0,0.431279621,0.656382335,-9,-9,0.302502507,-9,0.152992051,-0.731000458,-9,0,11.45,2.55,0
12,1995,Florida,0.419,0.047,0,0,0.434782609,0.638888889,-9,-9,-9,-9,0.1502322,-0.696489673,-9,0,11.73,3.27,0
12,1996,Florida,0.364,0.031,0,0,0.395833333,0.628704242,-9,0.348880453,0.331646157,-9,0.148737635,-0.892041689,-9,0,11.91,4.09,0
12,1997,Florida,0.366,0.029,0,0,0.43107221,0.61730652,-9,0.411139275,-9,0.365894559,0.15769759,-1.006618337,-9,0,12,5,0
12,1998,Florida,0.319,0.036,0,0,0.378378378,0.593107618,-9,-9,0.25486946,-9,0.145871594,-1.087856383,-9,0,12,6,0
12,1999,Florida,0.33,0.036,0,0,0.415178571,0.600885515,-9,0.314607702,-9,-9,0.142661829,-0.863092927,-0.931164326,0,12,7,0
12,2000,Florida,0.32,0.026,0,0,0.401425178,0.610810811,-9,0.352762619,0.259113155,0.363416605,0.140561412,-1.112324298,-0.844987583,0,12,7.91,0.09
12,2001,Florida,0.268,0.021,0,0,0.310546875,0.576026637,0.254658536,-9,-9,-9,0.142631084,-1.205192657,-0.766270522,0,12,8.73,0.27
12,2002,Florida,0.277,0.02,0,0,0.319230769,0.571507151,0.274433888,-9,0.236289689,-9,0.140855152,-1.161177665,-0.809399817,0,12,9.45,0.55
12,2003,Florida,0.266,0.032,0,0,0.331991952,0.598333333,-9,-9,-9,0.253667045,0.135706381,-1.129050294,-0.813501507,0,12,10.09,0.91
12,2004,Florida,0.234,0.018,0,0,0.344651952,0.552222222,0.220304473,-9,0.226463503,0.261734003,0.137888168,-1.135667342,-0.803118982,0,12,10.64,1.36
12,2005,Florida,0.295,0.044,0,0,0.314878893,0.554550594,-9,-9,-9,-9,0.132481328,-1.151089188,-0.686884894,0,12,11.09,1.91
12,2006,Florida,0.282,0.035,0,0,0.322638146,0.556679085,-9,-9,0.25108638,-9,0.132218824,-1.051171353,-0.641917937,0,12,11.45,2.55
12,2007,Florida,0.261,0.032,0,0,0.315699659,0.549225387,-9,-9,-9,0.265577078,0.125310694,-0.953298216,-0.600534302,0,12,11.73,3.27
12,2008,Florida,0.303,0.035,0,0,0.341423948,0.558906692,-9,-9,0.287868441,-9,0.120542746,-0.871837449,-0.544673718,0,12,11.91,4.09
12,2009,Florida,0.281,0.032,0,0,0.34733441,0.561411344,-9,-9,-9,0.297258469,0.090198913,-0.909848335,-0.485451094,0,12,12,5
12,2010,Florida,0.27,0.028,0,0,0.357256778,0.568917669,-9,-9,0.214385264,0.298422357,0.128398359,-0.819434294,-0.465012947,0,12,12,6
12,2011,Florida,0.325,0.032,0,0,0.321656051,0.571936057,-9,-9,-9,0.367015802,0.128425566,-0.728764176,-0.460927178,0,12,12,7
12,2012,Florida,0.309,0.026,0,0,0.349527665,0.570986289,-9,0.40818526,0.29508691,0.297585707,0.127366837,-0.691406833,-0.448399723,0,12,12,8
12,2013,Florida,0.279,0.032,0,0,0.380607815,0.582476531,-9,-9,-9,0.326840726,0.134633736,-0.628974338,-0.434847424,1,12,12,9
12,2014,Florida,0.284,0.035,0,0,0.319660537,0.563573883,-9,-9,0.223645083,-9,0.130990815,-0.683708132,-0.374453852,1,12,12,10
12,2015,Florida,0.277,0.032,0,0,0.317105263,0.56809816,-9,-9,-9,0.335622078,0.134126342,-0.75537146,-0.326153752,1,12,12,11
12,2016,Florida,0.288,0.028,0,0,0.353689567,0.591429784,-9,-9,0.232072013,0.374912729,0.127688819,-0.777548843,-0.222021679,1,12,12,12
13,1980,Georgia,0.609,0.031,0,0,0.668711656,0.811428571,-9,0.57760507,0.595497576,-9,0.396189286,-0.696233881,-9,0,0,0,0
13,1981,Georgia,0.617,0.047,0,0,0.725274725,0.82183908,-9,-9,-9,-9,0.396636735,-0.671805282,-9,0,1,0,0
13,1982,Georgia,0.615,0.036,0,0,0.698863636,0.777777778,-9,-9,0.583455352,-9,0.386114759,-0.666564883,-9,0,2,0,0
13,1983,Georgia,0.596,0.038,0,0,0.736842105,0.798,-9,0.613613075,-9,-9,0.384664077,-0.825256247,-9,0,3,0,0
13,1984,Georgia,0.603,0.036,0,0,0.686131387,0.826758148,-9,-9,0.536141538,-9,0.38292258,-0.768211773,-9,0,4,0,0
13,1985,Georgia,0.578,0.031,0,0,0.668831169,0.75,-9,0.596406918,0.53753509,-9,0.384807406,-0.75841569,-9,0,5,0,0
13,1986,Georgia,0.55,0.038,0,0,0.688311688,0.776212833,-9,0.505931393,-9,-9,0.38512186,-0.653895364,-9,0,6,0,0
13,1987,Georgia,0.61,0.036,0,0,0.708791209,0.790372671,-9,-9,0.549056299,-9,0.390423787,-0.391055831,-9,0,7,0,0
13,1988,Georgia,0.583,0.031,0,0,0.647398844,0.759587021,-9,0.696638783,0.468996454,-9,0.384048545,-0.392189866,-9,0,7.91,0.09,0
13,1989,Georgia,0.594,0.031,0,0,0.655172414,0.78267254,-9,0.659163825,0.505890739,-9,0.383364552,-0.244500848,-9,0,8.73,0.27,0
13,1990,Georgia,0.574,0.031,0,0,0.724550898,0.755960729,-9,0.567634181,0.520145085,-9,0.382569953,-0.410397608,-9,0,9.45,0.55,0
13,1991,Georgia,0.574,0.031,0,0,0.626666667,0.759084791,-9,0.62081918,0.510615928,-9,0.376022876,-0.542417795,-9,0,10.09,0.91,0
13,1992,Georgia,0.569,0.047,0,0,0.630434783,0.766716196,-9,-9,-9,-9,0.377545103,-0.656039357,-9,0,10.64,1.36,0
13,1993,Georgia,0.566,0.031,0,0,0.696296296,0.782246879,-9,0.560149274,0.509760432,-9,0.369924319,-0.54160479,-9,0,11.09,1.91,0
13,1994,Georgia,0.525,0.036,0,0,0.537931034,0.77826087,-9,-9,0.443899994,-9,0.364525228,-0.587808314,-9,0,11.45,2.55,0
13,1995,Georgia,0.548,0.047,0,0,0.670967742,0.737313433,-9,-9,-9,-9,0.361404922,-0.655835382,-9,0,11.73,3.27,0
13,1996,Georgia,0.52,0.031,0,0,0.636986301,0.764216366,-9,0.481100747,0.488157454,-9,0.352268091,-0.86156402,-9,0,11.91,4.09,0
13,1997,Georgia,0.499,0.029,0,0,0.549450549,0.755894591,-9,0.53803739,-9,0.498618532,0.336224694,-0.845822715,-9,0,12,5,0
13,1998,Georgia,0.507,0.036,0,0,0.567073171,0.770516717,-9,-9,0.447601539,-9,0.326242109,-0.832838437,-9,0,12,6,0
13,1999,Georgia,0.488,0.036,0,0,0.609195402,0.746781116,-9,0.454429608,-9,-9,0.320066444,-0.571539136,0.447828355,0,12,7,0
13,2000,Georgia,0.467,0.026,0,0,0.541436464,0.735735736,-9,0.508021116,0.359249353,0.514052648,0.31450425,-0.737429434,0.257399148,0,12,7.91,0.09
13,2001,Georgia,0.427,0.021,0,0,0.543956044,0.699867198,0.416791246,-9,-9,-9,0.313863405,-0.781897274,0.046229111,0,12,8.73,0.27
13,2002,Georgia,0.442,0.02,0,0,0.536723164,0.709016393,0.449532867,-9,0.350688405,-9,0.321122964,-0.690765533,-0.10037557,0,12,9.45,0.55
13,2003,Georgia,0.396,0.032,0,0,0.542857143,0.703889586,-9,-9,-9,0.368822337,0.317778132,-0.727394894,-0.167907038,0,12,10.09,0.91
13,2004,Georgia,0.43,0.018,0,0,0.525,0.64683053,0.457139625,-9,0.374708978,0.40128451,0.316308136,-0.831854888,-0.571555883,0,12,10.64,1.36
13,2005,Georgia,0.416,0.044,0,0,0.497206704,0.672483221,-9,-9,-9,-9,0.312335569,-0.852413499,-0.459470669,0,12,11.09,1.91
13,2006,Georgia,0.395,0.035,0,0,0.538860104,0.679452055,-9,-9,0.319583782,-9,0.314257025,-0.746681258,-0.26814953,0,12,11.45,2.55
13,2007,Georgia,0.388,0.032,0,0,0.469387755,0.685393258,-9,-9,-9,0.392026984,0.310976754,-0.763489287,-0.561870556,0,12,11.73,3.27
13,2008,Georgia,0.395,0.035,0,0,0.520361991,0.659210526,-9,-9,0.343037362,-9,0.345768251,-0.879278325,-0.580236289,0,12,11.91,4.09
13,2009,Georgia,0.453,0.032,0,0,0.516129032,0.694130926,-9,-9,-9,0.367408498,1.076257185,-0.915511274,-0.681332945,0,12,12,5
